fix,lat,lon
PKT07,08.122925,098.424103
PKTND,-14.084044,129.385672
PKTNE,-14.006356,129.443458
PKTNF,-14.164600,129.499361
PKTNG,-14.032767,129.538000
PKTNH,-14.291194,129.544114
PKTNI,-14.085478,129.471403
PKTNM,-14.243725,129.527325
PKTSA,-14.415411,129.673428
PKTSB,-14.493125,129.615578
PKTSC,-14.466700,129.520847
PKTSF,-14.334889,129.559628
PKTSH,-14.208300,129.514803
PKTSI,-14.414008,129.587569
PKTSM,-14.255772,129.531586
PKU30,-00.052894,101.441494
PKUEA,-15.792286,128.939215
PKUEB,-15.886031,128.958151
PKUEC,-15.935217,128.873085
PKUEF,-15.818310,128.800089
PKUEH,-15.725390,128.667707
PKUEI,-15.852171,128.879120
PKUEM,-15.784450,128.721057
PKUWD,-15.688221,128.487373
PKUWE,-15.593897,128.502897
PKUWF,-15.709557,128.627353
PKUWG,-15.575675,128.600310
PKUWH,-15.802084,128.726917
PKUWI,-15.651727,128.565125
PKUWM,-15.767386,128.689581
PKZ17,30.464448,-087.187157
PL324,59.788568,030.483228
PLA01,01.388797,103.918798
PLA03,01.327086,103.892772
PLA05,01.305533,103.883682
PLA07,01.333241,103.802754
PLA10,01.219091,103.847228
PLA15,01.030131,103.673532
PLA21,01.054039,103.729134
PLA22,01.188988,103.595037
PLA40,01.163842,103.551778
PLAAT,44.996667,-104.516667
PLACA,41.904750,-097.986167
PLACD,33.793475,-088.624072
PLACE,41.440278,-080.507417
PLACH,40.811678,-084.807872
PLACR,38.058017,-108.100292
PLADD,37.626250,-093.152889
PLADE,27.147500,-107.802222
PLADO,52.254528,170.533917
PLAER,41.228237,-082.687584
PLAGE,40.436694,-111.934111
PLAIN,41.777753,-085.206675
PLAKO,42.655722,-071.739722
PLANA,39.890431,-000.326458
PLANE,46.733611,-091.910722
PLANI,36.961111,-120.841694
PLANN,33.558444,-079.094056
PLANO,41.612528,-088.614750
PLANS,36.713661,-098.239369
PLANT,29.592228,-098.331511
PLAST,42.645778,-084.755472
PLATA,36.990972,-108.272861
PLATE,34.380014,-096.123897
PLATO,38.503642,-107.068917
PLATS,33.504500,-105.228917
PLATT,37.390861,-094.822333
PLATU,39.043278,-090.181917
PLATY,43.333183,-090.517431
PLAUN,50.355000,012.007500
PLAYA,11.334167,-072.973611
PLAYN,35.120475,-091.600856
PLAYR,18.390825,-066.191669
PLAYS,40.083389,-075.359056
PLAZA,-17.134339,-067.530482
PLAZA,-02.931944,-078.356944
PLAZA,37.782000,-122.335194
PLAZE,40.495222,-080.457833
PLAZZ,42.873822,-078.816469
PLB05,44.931284,-073.583827
PLB08,44.600879,-073.377559
PLB10,44.794669,-073.551683
PLB14,44.478671,-073.167868
PLB19,44.994844,-073.615519
PLB23,45.006263,-073.228200
PLB34,44.391503,-072.790322
PLB41,44.330018,-072.845966
PLB49,44.528233,-073.252723
PLB68,44.796853,-073.553056
PLCNA,-34.377603,135.906847
PLCNC,-34.363656,136.021103
PLCND,-34.447872,136.076094
PLCNF,-34.512928,135.930858
PLCNH,-34.632336,135.858528
PLCNI,-34.438292,135.976000
PLCNM,-34.587564,135.885675
PLEAD,44.735278,-089.952389
PLEAT,34.223808,-118.994794
PLEAZ,41.133167,-079.012722
PLEBE,30.463944,-088.443778
PLEBS,33.691522,-098.369314
PLEDL,-29.150439,124.946661
PLEEB,39.092167,-076.620361
PLEES,35.035631,-083.488336
PLEEZ,40.127639,-079.605389
PLEIN,43.222456,-075.482567
PLENA,18.297383,-066.150169
PLESO,55.383333,036.550000
PLESS,37.809619,-088.963281
PLEXI,36.461889,-080.006194
PLEXS,40.451661,-074.547883
PLEZZ,39.557628,-111.389019
PLH02,35.401953,-097.370703
PLH06,35.352867,-097.301842
PLH10,35.312036,-097.243889
PLH13,35.280269,-097.195853
PLH30,35.721083,023.574144
PLH42,35.175694,024.533249
PLICK,59.491353,-151.907528
PLIED,36.133206,-091.611500
PLIER,41.601956,-088.324542
PLIES,40.152361,-078.553139
PLING,19.992172,-066.797936
PLINK,26.818936,-079.960417
PLM01,39.541464,002.695483
PLM02,28.551489,077.153089
PLM04,28.542997,077.189714
PLM05,39.507136,002.621603
PLM09,39.472761,002.547797
PLM90,39.472521,002.548580
PLMND,-22.015003,114.021897
PLMNE,-21.965806,114.110343
PLMNF,-22.131937,114.097794
PLMNG,-22.025920,114.190532
PLMNH,-22.264842,114.087755
PLMNI,-22.048871,114.104069
PLMNM,-22.215003,114.091520
PLMSA,-22.454182,114.158378
PLMSB,-22.503380,114.069913
PLMSC,-22.443266,113.989707
PLMSF,-22.337248,114.082465
PLMSH,-22.204343,114.092506
PLMSI,-22.420314,114.076189
PLMSM,-22.254183,114.088741
PLN02,45.647289,-084.622895
PLN07,45.567008,-084.803344
PLN14,45.503140,-084.942495
PLN31,45.477173,-084.353424
PLN58,45.394918,-084.486293
PLNGA,55.973333,021.093889
PLNZR,38.007039,-076.305144
PLODD,34.237194,-102.966000
PLOGE,41.027656,-111.623289
PLOIT,29.197194,-095.462222
PLOKA,-41.332890,174.639938
PLOTI,56.008333,045.156667
PLOTO,-06.841500,-062.208167
PLOTT,44.554972,-072.200722
PLOVE,22.418417,114.232750
PLS03,-20.444368,057.708933
PLS12,-20.511974,058.003921
PLS14,-20.408665,057.640592
PLS15,-20.541604,057.895477
PLS24,-20.400546,057.625064
PLS31,-20.319288,057.469878
PLS35,-20.484908,057.786631
PLS44,-20.384306,057.594014
PLS47,-20.506074,057.771216
PLS52,-20.516332,057.761076
PLS68,-20.475182,057.767980
PLS74,-20.359934,057.547451
PLS94,-20.343680,057.516417
PLSNR,37.095328,127.154664
PLSNT,33.953317,-112.288556
PLT28,41.457331,-097.350292
PLU,-18.955556,146.144444
PLUCK,36.253681,-097.906506
PLUEM,40.347167,-096.861386
PLUGA,-35.607500,154.688889
PLUGG,-27.164447,153.194411
PLUGG,30.854583,-089.596944
PLUGS,45.457611,-093.539639
PLUMA,24.737786,-078.096108
PLUMB,21.211750,-156.601486
PLUME,40.118519,-073.285564
PLUMM,39.946753,-083.497975
PLUMO,37.145372,-076.120772
PLUMR,26.021689,-085.077494
PLUMY,28.170889,-082.130528
PLUNC,42.145639,-088.076972
PLUNK,41.315061,-078.884558
PLURA,35.446578,-097.449050
PLUSS,47.173778,-119.550250
PLUTO,-22.956256,149.681356
PLUTO,43.810917,-115.833194
PLUUM,35.674000,-080.551367
PLW,-28.033333,152.408333
PLY01,50.448378,-004.167594
PLY04,50.385306,-004.015938
PLY05,50.410956,-004.078761
PLY17,50.371981,-003.909048
PLY30,50.487255,-004.314060
PLY31,50.498414,-004.272047
PLY32,50.523380,-004.238487
PLY49,50.377124,-003.996331
PLY50,50.416444,-004.093281
PLY51,50.375429,-003.994578
PLY55,50.417063,-004.092362
PLY70,50.357998,-003.950565
PLY80,50.439698,-004.335531
PLY90,50.507900,-004.292400
PLY98,50.393616,-004.038366
PLY99,50.479506,-004.232370
PLYAT,40.339139,-123.693306
PLYER,28.947600,-083.335719
PLYMM,42.043747,-070.426914
PM406,48.570417,002.888278
PM408,48.582278,002.814639
PM420,48.618111,002.598833
PM422,48.529889,002.547833
PMA,-23.583333,150.858333
PMD03,34.633825,-118.059261
PMD08,34.608104,-117.904743
PMD10,34.745203,-118.222567
PMD11,34.656759,-117.843747
PMD12,34.648621,-117.822327
PMD16,34.668155,-117.743669
PMD23,34.683971,-117.603514
PMD30,34.632097,-118.057822
PMD51,34.646550,-117.841653
PMD52,34.643438,-117.959804
PMD85,34.596379,-117.825237
PMG,-12.000000,141.933333
PMPAS,33.461244,-082.527253
PMPH,-32.666667,116.900000
PMPND,-14.751606,141.432525
PMPNE,-14.665033,141.475167
PMPNF,-14.810858,141.559606
PMPNG,-14.674397,141.573317
PMPNH,-14.927492,141.627236
PMPNI,-14.737950,141.517372
PMPNM,-14.883756,141.601867
PMPSA,-15.051253,141.792039
PMPSB,-15.137881,141.749447
PMPSC,-15.128594,141.651078
PMPSF,-14.992131,141.664756
PMPSH,-14.875508,141.597083
PMPSI,-15.065011,141.707086
PMPSM,-14.919244,141.622450
PMQND,-31.203389,152.890422
PMQNE,-31.192886,153.023614
PMQNF,-31.352425,152.917497
PMQNG,-31.296836,153.080783
PMQNH,-31.497492,152.936747
PMQNI,-31.279908,152.965756
PMQNM,-31.424942,152.869200
PMQNT,-31.468442,152.840186
PMQSA,-31.639533,152.831519
PMQSB,-31.633706,152.729678
PMQSC,-31.561472,152.672372
PMQSF,-31.517697,152.807303
PMQSH,-31.476017,152.954583
PMQSI,-31.575733,152.768494
PMQSM,-31.445206,152.855689
PMQST,-31.397389,152.873167
PN002,56.014017,021.111972
PN020,55.932211,021.075683
PN034,56.053990,021.049776
PN071,48.640167,002.310389
PN072,48.822278,002.516944
PN290,48.481194,002.174222
PN616,48.315611,001.646861
PN617,48.429417,002.585667
PN618,48.514556,002.573444
PN619,48.753083,002.539111
PN620,48.819028,002.388194
PNA37,10.861667,-067.870833
PNA38,11.050556,-067.782222
PNASK,49.756667,-119.967778
PNC65,36.827433,-097.100547
PNC85,36.862917,-097.102536
PNCHO,34.691522,-118.300033
PNDAR,30.094639,-090.030556
PNE,-34.116667,136.350000
PNE43,40.070047,-075.030942
PNE45,40.076700,-075.019000
PNH01,35.402896,-101.607744
PNH04,35.238711,-101.705852
PNH05,35.280531,-101.784444
PNH06,35.157158,-101.622220
PNH07,35.298697,-101.818640
PNH08,35.131175,-101.596652
PNH09,35.048180,-101.870167
PNH10,35.310771,-101.517449
PNH11,35.335001,-101.887077
PNH13,35.214300,-101.678527
PNH14,35.005859,-101.531717
PNH15,35.057703,-101.914499
PNH16,34.968448,-101.721672
PNH20,35.416541,-102.041284
PNH21,35.321930,-101.603558
PNH23,35.318326,-101.499273
PNH24,35.206719,-101.733561
PNH26,35.097393,-101.929230
PNH29,35.423123,-101.154271
PNH31,35.027190,-101.494541
PNH33,35.092191,-101.558330
PNH34,35.371528,-101.548916
PNH35,35.288090,-101.571956
PNH37,35.034167,-101.616497
PNH47,35.187322,-101.915219
PNH50,35.272956,-101.608278
PNH53,35.418704,-101.706856
PNH55,35.238864,-101.689952
PNH57,35.050344,-101.925003
PNH61,35.230655,-101.983996
PNH74,35.147618,-101.805441
PNH78,35.247683,-101.475579
PNH79,35.251051,-101.414628
PNH92,35.453843,-101.171528
PNH98,35.241279,-101.692210
PNI03,06.997245,158.141477
PNI05,06.994832,158.265658
PNI07,07.003968,158.297932
PNI10,07.100021,158.293191
PNI25,06.983409,158.225317
PNI26,06.958506,157.984179
PNI29,07.073011,158.010948
PNI34,07.167241,158.136848
PNI68,07.026798,158.378622
PNI89,06.953820,158.385406
PNI94,07.056178,158.039958
PNJ71,40.879893,-074.280008
PNL,-35.150000,138.466667
PNNON,14.720711,-087.688198
PNO97,36.030675,-086.550822
PNOBB,32.734433,-114.670925
PNP,-33.980000,151.001667
PNS79,30.587419,-087.219019
PNTHR,39.776894,-085.129883
PNUTT,33.084175,-083.974769
PNW02,49.029045,002.612281
PNW03,49.030345,002.637681
PNW04,49.031445,002.663181
PNW05,49.032645,002.688481
PNW06,49.033745,002.714081
PNW07,49.034845,002.739781
PNW09,49.037345,002.791781
PNW11,49.039593,002.843689
PO061,48.753889,002.546417
PO082,48.742861,002.548889
PO083,48.753556,002.682444
PO084,48.776056,002.977472
PO085,48.641028,002.627556
PO086,48.648361,002.338889
PO088,48.747889,002.013222
PO090,49.136722,002.091778
PO092,48.832722,001.779750
PO202,48.646917,002.256722
PO203,48.631889,002.233306
PO204,48.610806,002.131000
PO243,48.681750,002.225944
PO244,48.672361,002.205417
PO244,41.554039,-073.999639
PO245,48.666583,002.192111
PO246,48.662861,002.183806
PO248,48.634028,002.090639
PO260,48.767667,001.740083
PO262,49.233389,002.026528
PO270,48.534806,002.058111
PO271,48.481500,002.008667
PO272,48.523583,002.065167
PO290,48.481194,002.173972
PO300,48.493861,002.367528
PO301,48.478667,002.316000
PO302,48.524028,002.850500
PO304,48.650417,003.068917
PO306,48.871000,003.152833
PO328,59.775600,030.464360
PO406,48.631583,002.068472
PO407,48.655278,002.134861
PO411,48.826389,002.619194
PO601,48.482417,002.643806
PO602,48.449667,002.619528
PO603,48.343056,001.791472
PO604,48.393028,001.725833
PO605,48.415722,001.628778
PO606,49.087139,001.700694
PO607,48.960972,001.635556
PO610,48.588389,002.832389
PO612,49.095528,003.326000
PO613,49.074250,003.371722
PO615,48.577861,002.373000
PO705,48.501500,002.520611
PO802,48.718167,001.796972
PO804,48.626222,002.656417
POACH,39.018361,-095.553000
POAKE,35.905139,-106.011306
POB05,35.368813,-079.028210
POB06,35.332604,-078.879369
POB08,35.262925,-078.904459
POB10,35.035844,-078.999868
POB24,35.252200,-078.928450
POB32,35.185645,-078.995881
POB37,35.338408,-078.890038
POB52,35.283295,-078.819421
POB58,35.291743,-078.827014
POBAL,60.283333,057.600000
POBAN,52.583894,004.551256
POBCI,27.633722,-080.523278
POBDE,38.618917,-078.949417
POBEE,42.372694,-071.015417
POBEG,58.800000,049.983333
POBEL,68.497778,019.098611
POBEN,69.416667,134.133333
POBEP,18.188028,-068.410722
POBER,43.873806,-088.557611
POBEX,18.334722,-069.240556
POBIC,35.899944,-078.753722
POBIE,36.388194,-094.571000
POBIL,41.759668,001.820609
POBIN,19.395000,-070.957222
POBIR,18.667222,-069.181389
POBIX,50.333333,006.827222
POBIY,47.694111,-117.152667
POBLE,33.658861,-087.817944
POBNB,35.226828,-078.954361
POBNE,28.973842,-081.199919
POBOC,40.854481,-072.689514
POBOD,39.641111,-008.266389
POBOE,28.400861,-080.711444
POBOK,50.583056,020.218889
POBON,18.890833,-068.990833
POBOS,38.719167,-001.768889
POBOT,62.275000,134.105000
POBUR,53.633333,072.233333
POBUS,63.422222,022.939444
POBUT,57.650000,052.183333
POBYI,35.286972,-081.269750
POC79,34.084881,-117.631142
POCAB,36.788639,-077.570111
POCDI,42.438806,-093.990639
POCIB,32.195111,-111.032222
POCIC,46.446917,-118.849472
POCID,37.196806,-101.780750
POCIG,46.853528,-102.603778
POCIK,36.980972,-094.240194
POCIP,30.429333,-088.065778
POCIR,42.606083,-094.287500
POCIT,43.699389,-121.047833
POCIV,33.975139,-084.183111
POCNI,33.162861,-096.063889
POCNO,29.977472,-095.438142
POCOB,32.922901,-116.888832
POCOC,42.001583,-102.738389
POCOS,43.032500,-077.899222
POCPI,60.512044,-165.083978
POCPO,29.376333,-098.864444
POCRI,31.528111,-093.140306
POCYI,63.175067,-155.749289
POCZI,43.028889,-077.919667
PODAE,45.784861,-108.359556
PODAK,19.275278,-070.795278
PODAL,40.901111,-073.300611
PODAN,49.412778,021.439167
PODAQ,38.682306,-087.833361
PODAS,56.286667,105.163333
PODAT,50.695833,006.136389
PODCI,32.513111,-094.501389
PODDE,32.726319,-097.733350
PODDS,36.356056,-097.541500
PODEA,-38.231517,141.727844
PODEB,-38.307308,141.801956
PODEC,-38.388136,141.736897
PODEE,42.574778,-083.885361
PODEF,-38.314931,141.590422
PODEH,-38.320983,141.421178
PODEI,-38.311119,141.696192
PODEM,-38.318742,141.484647
PODEM,49.261389,001.553056
PODEN,50.689167,006.140278
PODEP,46.657222,003.923611
PODER,51.612499,008.688056
PODET,46.171375,015.626797
PODGE,41.161694,-092.535028
PODHY,62.371586,-145.346842
PODIC,32.513119,-094.501386
PODIG,62.233333,128.066667
PODIK,64.333333,172.916667
PODIL,55.136667,026.474167
PODIM,62.881667,066.838333
PODIN,42.015833,025.226111
PODIP,50.942778,007.819444
PODIS,18.271222,-069.624544
PODIY,39.851139,-083.821611
PODLE,32.937917,-097.054539
PODOB,43.531667,019.144444
PODOG,41.311944,-004.440278
PODOK,38.753333,058.641667
PODOL,47.809813,036.281713
PODON,19.983333,-070.300000
PODOS,18.447142,-069.122672
PODOV,56.350000,142.966667
PODOX,42.277222,010.576944
PODRY,33.658586,-112.163856
PODUB,65.750000,013.701667
PODUK,49.246111,003.350556
PODUL,18.651922,-068.890408
PODUS,52.959167,012.830556
PODUT,46.079770,035.263697
PODUV,66.550000,059.566667
PODUX,42.901025,-001.881514
PODWD,-38.406617,141.213697
PODWE,-38.330539,141.139636
PODWF,-38.323422,141.351242
PODWG,-38.249992,141.204833
PODWH,-38.317456,141.520497
PODWI,-38.327028,141.245444
PODWM,-38.319722,141.457031
POEGO,30.609489,-083.207600
POEMS,43.925639,-096.233472
POETT,58.710739,-166.996194
POFZY,05.532798,162.993604
POGAB,51.845278,013.983889
POGAD,52.344444,020.215278
POGAM,09.752778,-093.969444
POGAR,63.983333,178.450000
POGAS,57.333333,040.133333
POGAT,53.305000,044.668333
POGAV,-23.500000,116.005192
POGAV,46.781666,028.166666
POGEA,40.134056,-078.594611
POGEM,46.900000,141.800000
POGEN,37.503056,036.693611
POGER,49.549736,029.181576
POGES,62.933333,137.350000
POGET,58.310000,039.588333
POGGO,36.305833,-082.047861
POGIC,35.347278,-098.769861
POGIE,29.769731,-081.648594
POGIM,52.755000,047.558333
POGIN,54.600000,092.600000
POGIP,43.544128,011.393815
POGIR,52.558333,033.263333
POGIY,41.284175,-111.003606
POGJI,41.197444,-112.132611
POGKI,39.086083,-076.775361
POGLE,34.968431,-076.664014
POGOC,44.109417,-091.261750
POGOD,45.743053,032.095060
POGOE,27.636500,-097.435333
POGOL,48.399167,006.693333
POGOL,55.566667,045.098333
POGOM,63.221944,023.040556
POGON,39.843333,062.748333
POGOY,45.479833,-093.967639
POGPE,36.610303,-083.725458
POGRA,11.666667,-014.176667
POGTE,41.380417,-104.593667
POGUB,54.516667,082.200067
POGUE,35.647139,-097.454472
POGUL,44.083332,044.266666
POGUR,55.356667,073.519997
POGUT,57.131667,084.736667
POHIC,38.969556,-079.927722
POHJA,62.803056,022.864167
POHLL,39.711500,-084.911750
POHMI,31.563889,-100.646861
POI23,46.580000,-000.250000
POI52,46.585378,-000.957131
POINT,-37.928333,144.755000
POISN,40.435869,-113.308942
POJAR,-10.275333,-051.319167
POJDA,38.859814,-077.348669
POJHY,26.346472,-081.695528
POJWE,36.943361,-120.010556
POJZI,40.946361,-084.859056
POKA,-22.158333,-042.560167
POKAI,20.081011,-155.484867
POKAK,16.000000,-068.566667
POKAS,59.981389,019.392500
POKAT,43.482500,067.387500
POKAV,40.839722,011.399722
POKEB,67.083333,067.166667
POKEE,42.565750,-110.942667
POKEG,20.175211,-070.060100
POKEN,54.819722,014.564167
POKEP,70.100000,167.283333
POKER,52.386670,001.303657
POKET,45.114167,000.618056
POKET,64.666667,126.500000
POKEV,71.950000,121.416667
POKEX,63.985000,027.310556
POKEY,-29.994167,147.252500
POKEY,39.775222,-075.258056
POKHY,39.319944,-087.490694
POKIB,58.833333,035.883333
POKIC,28.415278,-081.322417
POKIL,19.783537,-070.467525
POKIP,-29.038334,114.021667
POKIT,51.231670,-000.231670
POKIY,38.391306,-077.451194
POKLY,41.395639,-084.744389
POKNE,33.907306,-087.704194
POKOE,41.318194,-077.124167
POKOM,-37.872083,174.806306
POKOR,52.603333,036.856667
POKOS,-20.574181,122.674269
POKOT,05.601111,017.984167
POKPE,37.878972,-100.298111
POKRO,55.916667,039.166667
POKRR,36.068175,-114.599633
POKSI,11.851072,-034.383897
POKSO,06.756389,-005.947500
POKSY,42.621611,-105.012778
POKUE,44.575722,-069.314389
POKYI,43.858611,-092.418167
POKYO,35.796333,-095.533722
POL02,53.602569,-001.955032
POL05,53.811225,-002.185993
POL09,53.733513,-002.360539
POL10,53.586684,-002.085437
POL11,53.557778,-002.030278
POL14,53.524185,-001.980846
POL16,53.482849,-002.043903
POL21,54.081667,-001.949167
POL22,54.095278,-001.995833
POL35,53.180556,-001.884167
POL47,53.536944,-000.830833
POL57,53.465278,-000.578889
POLAD,41.200000,049.366667
POLAE,47.464944,-114.299250
POLAK,13.351694,100.581722
POLAN,-11.828167,-050.886000
POLAN,-09.168543,028.233227
POLAN,44.538778,021.237972
POLAN,35.585500,-087.460639
POLAR,42.837417,-083.735444
POLCU,40.080417,-076.430917
POLDE,42.528833,-105.120417
POLDO,01.931903,019.484110
POLEE,28.313083,-082.805844
POLEH,31.412167,-094.826833
POLEN,-04.173000,-060.389000
POLEN,03.888611,-071.717778
POLEV,-26.920278,138.169167
POLHO,44.783333,113.250000
POLIC,39.818500,-120.333861
POLIE,36.706167,-090.197333
POLIK,58.795000,038.485000
POLIM,56.576667,041.871667
POLIO,15.018469,121.909761
POLIT,40.146667,014.833333
POLIY,29.922556,-090.271111
POLKE,32.793861,-097.010361
POLKI,13.556111,003.573056
POLLA,38.935722,-076.580517
POLLE,54.775000,-103.833333
POLLI,-35.736667,148.598333
POLLK,32.269417,-086.928194
POLLO,33.737694,-101.829417
POLLS,40.309303,-077.589211
POLLY,47.893612,002.762222
POLLY,47.839114,-097.164253
POLME,41.584672,-072.845169
POLND,29.315911,-091.235833
POLNE,38.538139,-087.799972
POLOC,38.824678,-120.796822
POLOE,40.483944,-080.147278
POLOK,-40.161945,175.712555
POLOK,57.031667,037.681667
POLOM,56.948333,044.358333
POLOP,38.396092,-000.178717
POLOT,25.600528,091.501056
POLSO,-35.779444,145.697500
POLTE,41.909583,-094.394333
POLTO,06.492153,002.749200
POLTY,45.900000,-075.811667
POLUM,-20.000000,098.546667
POLUN,63.189999,057.153332
POLUX,-31.195833,115.551833
POLUX,18.063417,-070.071639
POLVO,-18.589500,-038.520667
POLVY,27.975750,-082.724250
POLYP,42.478333,015.202500
POM00,40.901716,014.327545
POM01,34.061690,-117.786717
POM02,40.945832,014.420921
POM03,40.956181,014.438361
POM04,40.963457,014.458306
POM05,34.109620,-117.694013
POM06,40.981070,014.495710
POM08,40.998670,014.533135
POM09,41.009361,014.550469
POM10,40.839826,014.197028
POM11,41.027031,014.587911
POM12,40.822116,014.159782
POM15,41.081708,014.644552
POM17,40.777788,014.066754
POM21,41.033835,014.608044
POM22,40.733385,013.973850
POM30,40.903061,014.326536
POM36,40.982789,014.494381
POM37,41.016259,014.570580
POM43,41.104687,014.617916
POM50,40.929414,014.382103
POM51,40.942917,014.393917
POM53,40.972358,014.414655
POM55,41.001796,014.435411
POM57,41.031229,014.456185
POM60,40.875210,014.271580
POM82,34.057254,-117.581988
POM85,34.056067,-117.618658
POMAJ,36.614556,-078.050611
POMAN,11.934806,071.999500
POMAR,33.266667,073.166111
POMAR,62.016666,100.616667
POMAS,28.504111,130.144194
POMAT,13.876667,-024.596667
POMBE,35.610222,-109.102000
POMEE,36.747472,-107.954556
POMEG,43.294194,005.328417
POMET,05.480278,-005.240556
POMHO,32.351089,-095.393531
POMIE,33.960583,-081.085944
POMNB,40.928611,014.383056
POMOE,36.320261,-097.914681
POMOK,31.450000,121.116667
POMOT,-29.311666,116.523333
POMOT,-43.484806,169.913222
POMP,-38.620000,142.995000
POMPA,13.676667,006.250000
POMPE,43.199583,-084.718639
POMPI,50.763333,-000.954167
POMPL,35.532944,-097.647194
POMPY,42.930000,-075.969472
POMSA,-05.651675,017.371683
POMSE,28.086361,-082.524833
POMTA,47.786388,-003.627778
POMTE,34.169722,-116.346667
POMUF,40.230472,-075.670944
POMYK,37.880817,-080.839067
PON03,49.045448,002.073489
PON13,49.315647,001.953808
PONAB,30.586667,122.400000
PONAE,40.599611,-074.023750
PONAL,-04.292295,026.804857
PONAR,56.083333,037.066667
PONAS,58.353333,046.316667
PONAT,-14.085750,-171.346278
PONB,59.781667,030.350000
PONCA,-26.912333,-048.745000
PONCE,08.575639,-079.235750
PONCK,36.651217,-097.816486
PONDD,35.823889,-119.268361
PONDE,40.003833,-074.727222
PONDR,38.831736,-095.478844
PONDS,-34.957786,138.945000
PONDS,41.181639,-072.907889
PONEE,42.269761,-073.137706
PONEI,-20.255000,-051.170000
PONEN,41.353889,-000.547617
PONEY,40.693583,-073.869461
PONGA,59.150000,043.683333
PONGO,-21.793833,-052.165333
PONI,-07.597333,-035.526167
PONIE,38.330575,-085.054644
PONIK,55.366667,038.116667
PONIR,-20.075028,055.111222
PONIX,43.283639,-076.321778
PONKA,07.866719,-009.733114
PONKE,37.473111,-122.029750
PONMO,56.949347,-135.399161
PONND,33.736389,-118.460833
PONNI,43.490389,-118.697917
PONNY,35.254332,139.445769
PONOB,-06.782077,019.744672
PONOC,40.957972,-082.142722
PONOI,15.017528,145.472083
PONOK,-05.285000,158.260000
PONOT,-01.093056,011.347778
PONPA,-33.940278,-057.316389
PONPE,37.893750,-098.642194
PONPI,-25.756111,-065.315278
PONPO,09.270111,-078.199444
PONSO,10.872333,124.618400
PONSY,35.992417,-079.563583
PONTA,38.262917,-121.660972
PONTE,-23.970667,-047.781333
PONTE,43.292234,-008.119841
PONTI,-15.800319,121.499489
PONTI,35.650500,-080.354083
PONTO,36.736500,-108.326528
PONTY,26.356750,-081.872028
PONUE,31.300861,-104.748778
PONUI,-17.907222,-150.083611
PONUI,-36.878555,175.249054
PONUK,20.315000,100.388333
PONVE,46.997272,-111.705150
PONY,-23.321944,045.131111
PONYS,-31.946011,116.546850
PONYS,41.218500,-095.815694
POOBA,33.619556,-084.817611
POOCH,38.964281,-077.815464
POODL,-27.520278,153.338889
POOFE,41.812064,-083.090181
POOLE,39.116106,-077.429903
POOLS,40.850322,-099.005111
POOLZ,36.073611,-115.281944
POONA,-21.496944,149.283889
POORK,36.569806,-077.589278
POPAK,05.078773,088.001122
POPAM,29.466861,-095.641861
POPAS,-18.216667,180.000000
POPEE,42.231444,-089.085278
POPER,30.973211,-085.501433
POPES,38.485972,-122.345861
POPET,-35.285556,149.317778
POPET,11.100000,105.950000
POPET,07.228483,068.226661
POPET,34.304722,073.182778
POPEY,29.891028,-093.621833
POPHM,43.774972,-069.675072
POPHY,28.571528,-080.799972
POPID,06.485528,100.536778
POPIE,47.022322,-068.236569
POPIR,-25.000000,-178.080000
POPKE,33.183667,-111.942056
POPLA,-35.226667,148.266667
POPLE,41.159714,-110.740414
POPLR,52.710000,-097.641667
POPLU,29.990867,-097.055867
POPME,41.968944,-087.963028
POPMM,27.365306,-081.342694
POPOS,39.013972,-094.207750
POPOW,41.526694,-073.962722
POPPA,33.003000,-097.179417
POPPI,32.786000,-080.210572
POPPI,41.954944,-072.764750
POPPM,29.393361,-081.162889
POPPR,33.842658,-118.288306
POPPS,31.166697,-098.724281
POPPY,33.818075,133.820925
POPPY,09.226991,099.231928
POPSE,68.516256,-149.542350
POPSS,30.364903,-087.239861
POPUL,43.948611,-002.840278
POPVE,42.841333,-071.380306
POPYE,28.708611,-081.187500
POQJU,40.866611,-092.375306
POQOW,34.700583,-079.700750
PORAK,-04.977456,124.006533
PORAN,30.548500,-088.553833
PORAR,-36.588694,163.513611
PORAT,-07.711667,020.621667
PORBU,42.431111,003.200833
PORCK,39.571014,-094.618075
PORCO,40.006528,-086.108528
PORCU,35.099806,-102.286250
PORDI,57.006667,042.550000
POREE,29.227242,-100.774383
POREN,-25.000000,176.518639
PORGA,-18.679333,-038.242833
PORGA,10.473083,-064.553667
PORGE,59.383333,-163.000000
PORGY,25.109690,-077.542122
PORGY,56.316666,-058.083333
PORIC,66.305417,-162.570175
PORIS,51.666667,041.316667
PORIY,33.445611,-090.164972
PORKA,-29.455278,-063.332500
PORKE,33.591083,-078.906222
PORKK,30.281917,-089.454889
PORKR,38.822631,-084.669642
PORKS,32.014514,-081.286883
PORKY,-12.186111,130.723611
PORLI,54.703333,044.866667
PORLI,39.528794,-007.366397
PORMA,-33.539553,-070.744717
PORMI,-15.205333,-048.061000
POROE,44.224444,-072.774028
POROR,-13.579444,098.980000
POROY,34.485722,-080.078028
PORPA,-39.174167,-068.730556
PORPA,22.335861,114.021194
PORQE,17.159994,-064.014486
PORRK,64.299644,-146.161572
PORSU,62.636667,-042.995833
PORSY,47.267417,-123.024861
PORTA,-34.848333,138.500000
